ret,vol,sharpe
0.11356266099557201,0.2556439284255813,0.44422201495245145
0.1270537187882177,0.2776165709689194,0.4576589875193077
0.0522863272811488,0.19889856861516209,0.2628793542617933
0.08830001647163575,0.18758749556334534,0.4707137658960761
0.08963233536265375,0.19489174598640116,0.4599083194057278
0.09046678904194884,0.16091976116883985,0.5621857028921978
0.09037919130789251,0.21645505673047863,0.41754252671689324
0.13516473827291559,0.1784551494783339,0.757415735371233
0.1274085105828968,0.19999636922210617,0.6370541179245266
0.08046080480823085,0.20630774598470975,0.39000379953835623
0.08176431062828277,0.18069075966808035,0.45250964010821365
0.049034091715814736,0.19758177116120373,0.2481711315150051
0.045332238208375904,0.13166663750230262,0.34429555632559633
0.12529171867371444,0.1640316411081289,0.7638265265609501
0.10957334642809112,0.15622726755286423,0.7013714580331737
0.13353524699128366,0.3194106129596163,0.41806765828462555
0.09628906564277262,0.16431212677195042,0.5860131417835804
0.08338762665772399,0.2193173985504946,0.38021437062835317
0.10507705077586893,0.1697297042290228,0.6190846278391225
0.09152799239386895,0.22189728839022974,0.41247909362870333
0.12051594188514053,0.21108193105425088,0.5709439044982316
0.07140978385540055,0.17414737536472139,0.4100537473266259
0.1239742887432116,0.1710032449406121,0.7249820831544266
0.0848192242146237,0.1415229542994213,0.599331922051111
0.10330648767137925,0.2297733095828805,0.4496017742831703
0.1405800905129008,0.14765764244571203,0.9520678251692026
0.07898557220491498,0.1830688893456659,0.43145273064816864
0.0553932907154581,0.12505048940795085,0.44296740442773613
0.058110000997935125,0.17014464317907713,0.34153294462979
0.09276747419371485,0.18395629617973927,0.5042908349441543
0.09835725608040338,0.1827929431019105,0.5380801600506392
0.12762119880723535,0.2192418121090393,0.5821024629360539
0.12328584048674722,0.16550377566727448,0.7449125555576366
0.06636540013028279,0.15064935560132509,0.4405289346601032
0.13249306526711313,0.2210808564951994,0.5992968697856936
0.11047576008589344,0.21342486376812897,0.5176330355113523
0.08161398152882814,0.17364659023199808,0.4700004844309867
0.10028133702012662,0.2578618195340428,0.3888956387624013
0.09460746813890228,0.17184868957916008,0.5505277251201992
0.1266269164724395,0.2997289256092505,0.42247145888588683
0.12690491230977063,0.2665013524072518,0.47618862404811346
0.08024272465074775,0.18556392398974494,0.4324263193269307
0.10949049114206083,0.1909640088084554,0.5733566855096983
0.10240720379753762,0.1856715070679077,0.5515504528117128
0.07231212096501272,0.17365796188983157,0.41640544538284663
0.06771737665654003,0.1861543468615188,0.36377005317482775
0.08155789581317537,0.16527402236253272,0.4934707502566621
0.0990036048907244,0.21464441009095905,0.4612447389092035
0.07363780133203267,0.15683977796189486,0.46950972698981636
0.09152372225985991,0.15098334631555865,0.6061842215933751
0.09826317683521633,0.15401148439814796,0.6380249967670462
0.07857280628707293,0.3182898672567747,0.24685927630767368
0.08627619886291828,0.2617118698929228,0.3296610081087169
0.13017084740442564,0.19503137441887872,0.6674354205434206
0.05885270021463778,0.20211405439527466,0.29118559018928736
0.05870000827047397,0.16924264650458465,0.34683934270009087
0.07532396256807336,0.13484370616031152,0.5586019897623032
0.10315025910059752,0.17666366010766632,0.5838793277447857
0.11388112632932901,0.19292414331412877,0.590289656717055
0.06240278471605499,0.1403329765857665,0.44467655596200256
0.07905792100208939,0.22877230460011658,0.3455747020614186
0.08488809960557575,0.1638781469495848,0.5179952372276371
0.13284481717778673,0.23611726105718778,0.5626222182274578
0.13328885540449553,0.21027997137520543,0.6338637699672615
0.10415221538620308,0.20190019783717744,0.5158598976222732
0.10193789903047148,0.18180010653401477,0.5607141875431131
0.061043536670620784,0.13226668371579992,0.4615186149354467
0.0550468121583059,0.1164931301813152,0.47253268989019814
0.09832077920712344,0.17124170189534757,0.5741637587041215
0.0551800300332739,0.27035271011374656,0.20410385385098523
0.06991641378689381,0.16366173667606115,0.4272007324795821
0.12709900126540888,0.21561317443439323,0.5894769723548714
0.10597607096630066,0.17591226690223133,0.6024370718001157
